CoM ID,map_id,address,description,pic,link,lat,lng,icon,anim,title,infoopen,category,approved,retina,type,did,other_data,Custom Field:Scientific Name,Custom Field:Genus,Custom Field:Family,Custom Field:Year Planted,Custom Field:Age of tree,Custom Field:Age Description,Custom Field:Useful Life Expectency,Custom Field:Located in
1013509,6,"-37.81267341, 144.9535939",,,,-37.81267341,144.9535939,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1023430,6,"-37.80937776, 144.9601563",,,,-37.80937776,144.9601563,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1030907,6,"-37.82316894, 144.9212281",,,,-37.82316894,144.9212281,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1022769,6,"-37.80438743, 144.9624527",,,,-37.80438743,144.9624527,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1014299,6,"-37.81049438, 144.9476297",,,,-37.81049438,144.9476297,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1025065,6,"-37.81110849, 144.9662895",,,,-37.81110849,144.9662895,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1028102,6,"-37.84079073, 144.9773512",,,,-37.84079073,144.9773512,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,1-5 years (<50% canopy),Street
1021187,6,"-37.79278589, 144.9722349",,,,-37.79278589,144.9722349,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1024581,6,"-37.81832912, 144.9623725",,,,-37.81832912,144.9623725,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1018487,6,"-37.79731977, 144.9382468",,,,-37.79731977,144.9382468,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1024583,6,"-37.81851159, 144.9621681",,,,-37.81851159,144.9621681,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1025096,6,"-37.81302063, 144.9676374",,,,-37.81302063,144.9676374,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1031056,6,"-37.82106106, 144.9264739",,,,-37.82106106,144.9264739,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,31-60 years,Street
1358604,6,"-37.81864481, 144.9483246",,,,-37.81864481,144.9483246,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,Semi-Mature,21-30 years,Street
1020950,6,"-37.7972689, 144.9748589",,,,-37.7972689,144.9748589,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1063756,6,"-37.80930238, 144.9691472",,,,-37.80930238,144.9691472,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2005,20,Juvenile,6-10 years (<50% canopy),Street
1028502,6,"-37.83722207, 144.9784627",,,,-37.83722207,144.9784627,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1016378,6,"-37.7959593, 144.9297579",,,,-37.7959593,144.9297579,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,1-5 years (<50% canopy),Street
1013896,6,"-37.80596673, 144.94818",,,,-37.80596673,144.94818,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1029474,6,"-37.82580516, 144.9710438",,,,-37.82580516,144.9710438,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,1-5 years (<50% canopy),Street
1289407,6,"-37.80821915, 144.9444403",,,,-37.80821915,144.9444403,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,2007,18,Juvenile,31-60 years,Street
1021311,6,"-37.79997572, 144.9702237",,,,-37.79997572,144.9702237,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1024550,6,"-37.81602892, 144.9611726",,,,-37.81602892,144.9611726,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1025926,6,"-37.81149928, 144.9755222",,,,-37.81149928,144.9755222,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1024869,6,"-37.81442519, 144.9689945",,,,-37.81442519,144.9689945,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1059690,6,"-37.81609575, 144.9696141",,,,-37.81609575,144.9696141,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Semi-Mature,6-10 years (<50% canopy),Street
1014728,6,"-37.80253025, 144.9439209",,,,-37.80253025,144.9439209,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1026288,6,"-37.81176265, 144.9908358",,,,-37.81176265,144.9908358,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1025089,6,"-37.81321795, 144.9664137",,,,-37.81321795,144.9664137,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1061640,6,"-37.81490353, 144.9580107",,,,-37.81490353,144.9580107,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Semi-Mature,11-20 years,Street
1021389,6,"-37.79847939, 144.9738337",,,,-37.79847939,144.9738337,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,1-5 years (<50% canopy),Street
1026129,6,"-37.80953299, 144.9809275",,,,-37.80953299,144.9809275,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1061584,6,"-37.81058139, 144.9676515",,,,-37.81058139,144.9676515,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Juvenile,31-60 years,Street
1017906,6,"-37.80510499, 144.9586621",,,,-37.80510499,144.9586621,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1357387,6,"-37.7977261, 144.9314169",,,,-37.7977261,144.9314169,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2008,17,Juvenile,31-60 years,Street
1029406,6,"-37.82141587, 144.9695943",,,,-37.82141587,144.9695943,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1031499,6,"-37.82575954, 144.9562972",,,,-37.82575954,144.9562972,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,1-5 years (<50% canopy),Street
1024056,6,"-37.81827384, 144.9595441",,,,-37.81827384,144.9595441,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,1-5 years (<50% canopy),Street
1026283,6,"-37.81042275, 144.9910558",,,,-37.81042275,144.9910558,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1029309,6,"-37.83563795, 144.9766038",,,,-37.83563795,144.9766038,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,1-5 years (<50% canopy),Street
1062424,6,"-37.80468764, 144.9603619",,,,-37.80468764,144.9603619,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2005,20,Semi-Mature,31-60 years,Street
1023300,6,"-37.81081928, 144.9561285",,,,-37.81081928,144.9561285,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1014479,6,"-37.80227684, 144.9457279",,,,-37.80227684,144.9457279,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1025242,6,"-37.81619059, 144.9765051",,,,-37.81619059,144.9765051,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1017124,6,"-37.80031134, 144.916804",,,,-37.80031134,144.916804,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,1-5 years (<50% canopy),Street
1023397,6,"-37.81025922, 144.9570795",,,,-37.81025922,144.9570795,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1025085,6,"-37.81334403, 144.965981",,,,-37.81334403,144.965981,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1359206,6,"-37.81971563, 144.9438537",,,,-37.81971563,144.9438537,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,Juvenile,31-60 years,Street
1024887,6,"-37.81545802, 144.9694697",,,,-37.81545802,144.9694697,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,1-5 years (<50% canopy),Street
1026130,6,"-37.80942759, 144.9809455",,,,-37.80942759,144.9809455,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1019318,6,"-37.8118965, 144.9486578",,,,-37.8118965,144.9486578,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1022139,6,"-37.79671347, 144.9659781",,,,-37.79671347,144.9659781,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1025515,6,"-37.81151992, 144.9728348",,,,-37.81151992,144.9728348,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1058890,6,"-37.81223856, 144.9587424",,,,-37.81223856,144.9587424,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Semi-Mature,21-30 years,Street
1031061,6,"-37.82093009, 144.9252648",,,,-37.82093009,144.9252648,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1358760,6,"-37.81930763, 144.9537053",,,,-37.81930763,144.9537053,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,Semi-Mature,11-20 years,Street
1022507,6,"-37.80526363, 144.9602556",,,,-37.80526363,144.9602556,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1020977,6,"-37.7957196, 144.9712467",,,,-37.7957196,144.9712467,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1023371,6,"-37.81075979, 144.9587665",,,,-37.81075979,144.9587665,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1018314,6,"-37.7974383, 144.9436966",,,,-37.7974383,144.9436966,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1029702,6,"-37.82150199, 144.9633937",,,,-37.82150199,144.9633937,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,1-5 years (<50% canopy),Street
1064615,6,"-37.80962538, 144.9809023",,,,-37.80962538,144.9809023,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2006,19,Juvenile,31-60 years,Street
1069146,6,"-37.82347684, 144.9631918",,,,-37.82347684,144.9631918,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2006,19,Semi-Mature,31-60 years,Street
1025562,6,"-37.81219588, 144.9698216",,,,-37.81219588,144.9698216,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1021392,6,"-37.79822229, 144.9742896",,,,-37.79822229,144.9742896,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1062156,6,"-37.81648324, 144.9851313",,,,-37.81648324,144.9851313,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Semi-Mature,21-30 years,Street
1024680,6,"-37.81645743, 144.959196",,,,-37.81645743,144.959196,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1029598,6,"-37.82040736, 144.9677085",,,,-37.82040736,144.9677085,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1061217,6,"-37.8216221, 144.9656031",,,,-37.8216221,144.9656031,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Juvenile,21-30 years,Street
1022931,6,"-37.80241458, 144.9697999",,,,-37.80241458,144.9697999,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1017974,6,"-37.80289022, 144.9582387",,,,-37.80289022,144.9582387,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1023418,6,"-37.8098082, 144.9586658",,,,-37.8098082,144.9586658,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1359610,6,"-37.81232827, 144.9443647",,,,-37.81232827,144.9443647,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,Juvenile,1-5 years (>50% canopy),Street
1025095,6,"-37.81297663, 144.9677874",,,,-37.81297663,144.9677874,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1024866,6,"-37.814103, 144.9688421",,,,-37.814103,144.9688421,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1028504,6,"-37.83727628, 144.9788907",,,,-37.83727628,144.9788907,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1015408,6,"-37.7969306, 144.9466829",,,,-37.7969306,144.9466829,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1029438,6,"-37.82381782, 144.9702036",,,,-37.82381782,144.9702036,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (<50% canopy),Street
1024826,6,"-37.80905078, 144.9665265",,,,-37.80905078,144.9665265,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1029305,6,"-37.83518345, 144.9766908",,,,-37.83518345,144.9766908,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1018388,6,"-37.79689208, 144.9386645",,,,-37.79689208,144.9386645,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (<50% canopy),Street
1018307,6,"-37.79671013, 144.942916",,,,-37.79671013,144.942916,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Juvenile,21-30 years,Street
1061680,6,"-37.81115143, 144.9657286",,,,-37.81115143,144.9657286,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,2000,25,Semi-Mature,21-30 years,Street
1030178,6,"-37.82484941, 144.9611971",,,,-37.82484941,144.9611971,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1285832,6,"-37.81266315, 144.9689178",,,,-37.81266315,144.9689178,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2007,18,Semi-Mature,31-60 years,Street
1069179,6,"-37.81667043, 144.9544261",,,,-37.81667043,144.9544261,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2006,19,Semi-Mature,1-5 years (>50% canopy),Street
1029837,6,"-37.82240565, 144.9673497",,,,-37.82240565,144.9673497,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1290038,6,"-37.79016609, 144.9316442",,,,-37.79016609,144.9316442,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2008,17,Mature,11-20 years,Street
1358365,6,"-37.81839412, 144.9491947",,,,-37.81839412,144.9491947,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,Semi-Mature,21-30 years,Street
1029227,6,"-37.83505163, 144.9778302",,,,-37.83505163,144.9778302,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1013915,6,"-37.80752985, 144.9437229",,,,-37.80752985,144.9437229,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1024446,6,"-37.81457445, 144.963163",,,,-37.81457445,144.963163,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1024547,6,"-37.81565382, 144.9608534",,,,-37.81565382,144.9608534,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1025241,6,"-37.81617007, 144.9763602",,,,-37.81617007,144.9763602,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1021169,6,"-37.79361123, 144.9754744",,,,-37.79361123,144.9754744,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1022510,6,"-37.80494605, 144.9603126",,,,-37.80494605,144.9603126,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1024580,6,"-37.81857492, 144.9623439",,,,-37.81857492,144.9623439,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1015514,6,"-37.79561221, 144.9466331",,,,-37.79561221,144.9466331,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1358759,6,"-37.8193408, 144.9535868",,,,-37.8193408,144.9535868,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,Semi-Mature,11-20 years,Street
1289334,6,"-37.80407784, 144.9578829",,,,-37.80407784,144.9578829,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2007,18,Mature,11-20 years,Street
1021167,6,"-37.79428093, 144.9753662",,,,-37.79428093,144.9753662,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1023767,6,"-37.80693425, 144.9596585",,,,-37.80693425,144.9596585,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1067816,6,"-37.79213074, 144.9192181",,,,-37.79213074,144.9192181,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2006,19,Semi-Mature,21-30 years,Street
1021406,6,"-37.80006096, 144.9714048",,,,-37.80006096,144.9714048,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,1-5 years (<50% canopy),Street
1021274,6,"-37.79825476, 144.9702298",,,,-37.79825476,144.9702298,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1014712,6,"-37.80294115, 144.9476227",,,,-37.80294115,144.9476227,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1018489,6,"-37.79739023, 144.938406",,,,-37.79739023,144.938406,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1289931,6,"-37.78900608, 144.9243903",,,,-37.78900608,144.9243903,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2008,17,Semi-Mature,21-30 years,Street
1025878,6,"-37.81025632, 144.9753667",,,,-37.81025632,144.9753667,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1031054,6,"-37.82111345, 144.9270232",,,,-37.82111345,144.9270232,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1015064,6,"-37.79971174, 144.9452169",,,,-37.79971174,144.9452169,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1025497,6,"-37.81457735, 144.969274",,,,-37.81457735,144.969274,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1067401,6,"-37.79860132, 144.9372684",,,,-37.79860132,144.9372684,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2007,18,Juvenile,31-60 years,Street
1025449,6,"-37.81419931, 144.9712919",,,,-37.81419931,144.9712919,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1014918,6,"-37.80079493, 144.9472824",,,,-37.80079493,144.9472824,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
